,Unnamed: 0,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
9746,3550070,1316681,G007697,01/04/2001 03:45:00 PM,001XX W LAKE ST,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,CTA PLATFORM,True,False,113,1.0,,,11,1175361.0,1901695.0,2001,08/17/2015 03:03:40 PM,41.88562992,-87.631492621,"(41.88562992, -87.631492621)"
9747,3550071,1316682,G008280,01/04/2001 07:34:12 PM,009XX N ASHLAND AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,False,False,1322,12.0,,,11,1165522.0,1906162.0,2001,08/17/2015 03:03:40 PM,41.898102832,-87.667495893,"(41.898102832, -87.667495893)"
9748,3550072,1316683,G006438,01/03/2001 11:01:40 PM,011XX W ROOSEVELT RD,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1232,12.0,,,26,1169171.0,1894828.0,2001,08/17/2015 03:03:40 PM,41.866923032,-87.654422827,"(41.866923032, -87.654422827)"
9749,3550073,1316684,G006775,01/04/2001 07:40:00 AM,001XX N MICHIGAN AV,0820,THEFT,$500 AND UNDER,COMMERCIAL / BUSINESS OFFICE,False,False,122,1.0,,,06,1177229.0,1901573.0,2001,08/17/2015 03:03:40 PM,41.885253018,-87.624636736,"(41.885253018, -87.624636736)"
9750,3550074,1316686,G007294,01/04/2001 12:35:00 PM,075XX S STONY ISLAND AV,0820,THEFT,$500 AND UNDER,GROCERY FOOD STORE,True,False,411,4.0,,,06,1188080.0,1855220.0,2001,08/17/2015 03:03:40 PM,41.7578048,-87.586270657,"(41.7578048, -87.586270657)"
9751,3550075,1316687,G006605,01/04/2001 01:20:20 AM,097XX S JEFFERY AV,0281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,431,4.0,,,02,1191167.0,1841007.0,2001,08/17/2015 03:03:40 PM,41.718728885,-87.575416093,"(41.718728885, -87.575416093)"
9752,3550076,1316689,G007267,01/03/2001 07:00:00 PM,017XX W CHICAGO AV,0810,THEFT,OVER $500,OTHER,False,False,1322,12.0,,,06,1164794.0,1905439.0,2001,08/17/2015 03:03:40 PM,41.89613434,-87.670190291,"(41.89613434, -87.670190291)"
9753,3550077,1316693,G007491,01/04/2001 02:05:15 PM,012XX S RACINE AV,1610,GAMBLING,BOOKMAKING/HORSES,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1232,12.0,,,19,1168598.0,1894754.0,2001,08/17/2015 03:03:40 PM,41.866732386,-87.656528513,"(41.866732386, -87.656528513)"
9754,3550078,1316695,G008610,01/04/2001 10:58:00 PM,017XX S PAULINA ST,0820,THEFT,$500 AND UNDER,GAS STATION,False,False,1222,12.0,,,06,1165357.0,1891543.0,2001,08/17/2015 03:03:40 PM,41.857990616,-87.668517839,"(41.857990616, -87.668517839)"
9755,3550079,1316696,G006873,01/04/2001 08:20:00 AM,006XX W LAKE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,111,1.0,,,14,1171596.0,1901647.0,2001,08/17/2015 03:03:40 PM,41.88558187,-87.64531974,"(41.88558187, -87.64531974)"
9756,3550080,1316697,G007471,01/04/2001 02:30:00 PM,078XX S KINGSTON AV,0820,THEFT,$500 AND UNDER,STREET,True,False,421,4.0,,,06,1194504.0,1853708.0,2001,08/17/2015 03:03:40 PM,41.753500261,-87.562777539,"(41.753500261, -87.562777539)"
9757,3550081,1316698,G008029,01/04/2001 06:09:33 PM,013XX W WILSON AV,0340,ROBBERY,ATTEMPT: STRONGARM-NO WEAPON,SIDEWALK,False,False,2311,19.0,,,03,1166046.0,1930612.0,2001,08/17/2015 03:03:40 PM,41.965183781,-87.664871135,"(41.965183781, -87.664871135)"
9758,3550082,1316699,G008709,01/05/2001 12:44:14 AM,005XX N ARMOUR ST,0460,BATTERY,SIMPLE,RESIDENCE,False,True,1324,12.0,,,08B,1166033.0,1903866.0,2001,08/17/2015 03:03:40 PM,41.891791545,-87.665684664,"(41.891791545, -87.665684664)"
9759,3550083,1316700,G008882,01/05/2001 05:30:00 AM,069XX S LOOMIS BL,0820,THEFT,$500 AND UNDER,STREET,False,False,734,7.0,,,06,1168148.0,1858963.0,2001,08/17/2015 03:03:40 PM,41.768527842,-87.659211312,"(41.768527842, -87.659211312)"
9760,3550084,1316701,G008196,01/04/2001 07:31:13 PM,019XX S LOOMIS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,True,False,1222,12.0,,,14,1167382.0,1890663.0,2001,08/17/2015 03:03:40 PM,41.855532552,-87.661110161,"(41.855532552, -87.661110161)"
9761,3550085,1316703,G004767,01/03/2001 09:02:13 AM,078XX S CLYDE AV,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,OTHER COMMERCIAL TRANSPORTATION,False,False,414,4.0,,,17,1191526.0,1853281.0,2001,08/17/2015 03:03:40 PM,41.752401209,-87.573704438,"(41.752401209, -87.573704438)"
9762,3550086,1316704,G008868,01/04/2001 07:30:00 PM,070XX S EGGLESTON AV,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,732,7.0,,,07,1174537.0,1858212.0,2001,08/17/2015 03:03:40 PM,41.766327211,-87.635814876,"(41.766327211, -87.635814876)"
9763,3550087,1316705,G008500,01/04/2001 09:51:54 PM,019XX W MADISON ST,1330,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA/STADIUM,True,False,1211,12.0,,,26,1163721.0,1900003.0,2001,08/17/2015 03:03:40 PM,41.881240213,-87.67428454,"(41.881240213, -87.67428454)"
9764,3550088,1316709,G008883,01/03/2001 12:00:00 PM,0000X E WACKER DR,0820,THEFT,$500 AND UNDER,COIN OPERATED MACHINE,False,False,122,1.0,,,06,1177009.0,1902521.0,2001,08/17/2015 03:03:40 PM,41.887859362,-87.625415886,"(41.887859362, -87.625415886)"
9765,3550089,1316710,G006886,01/04/2001 09:20:00 AM,017XX W JONQUIL TR,0460,BATTERY,SIMPLE,STREET,True,False,2422,24.0,,,08B,1163578.0,1951037.0,2001,08/17/2015 03:03:40 PM,42.021283057,-87.673366602,"(42.021283057, -87.673366602)"
9766,3550090,1316713,G007810,01/04/2001 04:30:00 PM,036XX W BELMONT AV,0460,BATTERY,SIMPLE,APARTMENT,False,False,1732,17.0,,,08B,1151591.0,1921075.0,2001,08/17/2015 03:03:40 PM,41.939310716,-87.718270601,"(41.939310716, -87.718270601)"
9767,3550091,1316715,G008519,01/04/2001 10:06:45 PM,011XX W ROOSEVELT RD,1350,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA HALLWAY/STAIRWELL/ELEVATOR,True,False,1232,12.0,,,26,1169171.0,1894828.0,2001,08/17/2015 03:03:40 PM,41.866923032,-87.654422827,"(41.866923032, -87.654422827)"
9768,3550092,1316716,G008881,01/03/2001 10:00:00 PM,062XX S KARLOV AV,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,813,8.0,,,14,1150152.0,1862777.0,2001,08/17/2015 03:03:40 PM,41.779362193,-87.725077292,"(41.779362193, -87.725077292)"
9769,3550093,1316717,G006198,01/03/2001 11:00:00 AM,035XX N CALIFORNIA AV,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,False,False,1733,17.0,,,11,1157055.0,1923186.0,2001,08/17/2015 03:03:40 PM,41.944994109,-87.698131321,"(41.944994109, -87.698131321)"
9770,3550094,1316718,G002868,01/01/2001 11:30:00 PM,060XX S WOOD ST,3960,INTIMIDATION,INTIMIDATION,SIDEWALK,False,False,714,7.0,,,26,1165343.0,1864656.0,2001,08/17/2015 03:03:40 PM,41.784210048,-87.669331914,"(41.784210048, -87.669331914)"
9771,3550095,1316720,G008765,01/05/2001 02:40:55 AM,002XX W 111 PL,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE,False,True,522,5.0,,,04B,1176625.0,1830960.0,2001,08/17/2015 03:03:40 PM,41.691497453,-87.628979007,"(41.691497453, -87.628979007)"
9772,3550096,1316721,G006165,01/01/2001 03:00:00 PM,047XX N WINTHROP AV,0820,THEFT,$500 AND UNDER,RESIDENCE-GARAGE,False,False,2312,19.0,,,06,1168055.0,1931510.0,2001,08/17/2015 03:03:40 PM,41.967604676,-87.657458509,"(41.967604676, -87.657458509)"
9773,3550097,1316723,G003385,01/02/2001 03:50:00 PM,065XX S EMERALD AV,0820,THEFT,$500 AND UNDER,RESIDENCE,False,True,723,7.0,,,06,1172413.0,1861264.0,2001,08/17/2015 03:03:40 PM,41.774749264,-87.643510367,"(41.774749264, -87.643510367)"
9774,3550098,1316724,G007522,01/04/2001 07:50:00 AM,004XX S CANAL ST,0820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),False,False,131,1.0,,,06,1173130.0,1898144.0,2001,08/17/2015 03:03:40 PM,41.875935526,-87.639790595,"(41.875935526, -87.639790595)"
